year,month,day,weekday,ws_1,prcp_1,snwd_1,average,temp
2016,12,3,Sat,11.41,0.27,0,47,48
2016,12,4,Sun,13.87,0.18,0,46.8,45
2016,12,5,Mon,8.72,0.17,0,46.6,39
2016,12,6,Tues,8.05,0.24,0,46.4,40
2016,12,7,Wed,7.61,0,0,46.3,38
2016,12,8,Thurs,11.18,0,0,46.1,38
2016,12,9,Fri,14.32,0.06,0,46,36
2016,12,10,Sat,12.75,0.34,1,45.9,44
2016,12,11,Sun,12.3,0.18,0,45.7,42
2016,12,12,Mon,13.87,0.09,0,45.6,42
2016,12,13,Tues,8.95,0.09,0,45.5,38
2016,12,14,Wed,10.51,0,0,45.4,39
2016,12,15,Thurs,13.87,0,0,45.3,38
2016,12,16,Fri,6.93,0,0,45.3,34
2016,12,17,Sat,8.5,0,0,45.2,33
2016,12,18,Sun,5.37,0,0,45.2,39
2016,12,19,Mon,5.82,0,0,45.1,45
2016,12,20,Tues,10.51,0.81,0,45.1,50
2016,12,21,Wed,14.32,0.01,0,45.1,47
2016,12,22,Thurs,4.03,0,0,45.1,44
2016,12,23,Fri,6.71,0.3,0,45.1,39
2016,12,24,Sat,5.37,0.58,0,45.1,40
2016,12,25,Sun,2.01,0.1,0,45.1,42
2016,12,26,Mon,4.25,0,0,45.2,42
2016,12,27,Tues,8.5,0.29,0,45.2,44
2016,12,28,Wed,15.21,0.05,0,45.3,47
2016,12,29,Thurs,8.72,0,0,45.3,48
2016,12,30,Fri,8.5,0.05,0,45.4,45
2016,12,31,Sat,6.93,0.02,0,45.5,38
2017,1,1,Sun,8.05,0.03,0,45.6,37
